"Site","Name","Level","Frequency","Period","Power"
"North Sea","Protoperidinium.spp..","SP",0.4598765,2.174497,0.05827047
"North Sea","Protoperidinium.spp..","SP",0.4614198,2.167224,0.1108607
"North Sea","Protoperidinium.spp..","SP",0.462963,2.16,0.04587786
"North Sea","Protoperidinium.spp..","SP",0.4645062,2.152824,0.03895359
"North Sea","Protoperidinium.spp..","SP",0.4660494,2.145695,0.05217629
"North Sea","Protoperidinium.spp..","SP",0.4675926,2.138614,0.03418789
"North Sea","Protoperidinium.spp..","SP",0.4691358,2.131579,0.02209199
"North Sea","Protoperidinium.spp..","SP",0.470679,2.12459,0.02897582
"North Sea","Protoperidinium.spp..","SP",0.4722222,2.117647,0.06278482
"North Sea","Protoperidinium.spp..","SP",0.4737654,2.110749,0.06938531
"North Sea","Protoperidinium.spp..","SP",0.4753086,2.103896,0.043072
"North Sea","Protoperidinium.spp..","SP",0.4768519,2.097087,0.06989898
"North Sea","Protoperidinium.spp..","SP",0.4783951,2.090323,0.05732518
"North Sea","Protoperidinium.spp..","SP",0.4799383,2.083601,0.06358857
"North Sea","Protoperidinium.spp..","SP",0.4814815,2.076923,0.08408563
"North Sea","Protoperidinium.spp..","SP",0.4830247,2.070288,0.01677646
"North Sea","Protoperidinium.spp..","SP",0.4845679,2.063694,0.03513557
"North Sea","Protoperidinium.spp..","SP",0.4861111,2.057143,0.06289086
"North Sea","Protoperidinium.spp..","SP",0.4876543,2.050633,0.1318114
"North Sea","Protoperidinium.spp..","SP",0.4891975,2.044164,0.06328925
"North Sea","Protoperidinium.spp..","SP",0.4907407,2.037736,0.06631762
"North Sea","Protoperidinium.spp..","SP",0.492284,2.031348,0.1106521
"North Sea","Protoperidinium.spp..","SP",0.4938272,2.025,0.1327026
"North Sea","Protoperidinium.spp..","SP",0.4953704,2.018692,0.05619852
"North Sea","Protoperidinium.spp..","SP",0.4969136,2.012422,0.1517944
"North Sea","Protoperidinium.spp..","SP",0.4984568,2.006192,0.07191751
"North Sea","Protoperidinium.spp..","SP",0.5,2,0.01981414
"North Sea","Scrippsiella.spp..","SP",0.003289474,304,0.05744148
"North Sea","Scrippsiella.spp..","SP",0.006578947,152,0.0755169
"North Sea","Scrippsiella.spp..","SP",0.009868421,101.3333,0.2265252
"North Sea","Scrippsiella.spp..","SP",0.01315789,76,0.1589254
"North Sea","Scrippsiella.spp..","SP",0.01644737,60.8,0.0656622
"North Sea","Scrippsiella.spp..","SP",0.01973684,50.66667,0.1266927
"North Sea","Scrippsiella.spp..","SP",0.02302632,43.42857,0.1185577
"North Sea","Scrippsiella.spp..","SP",0.02631579,38,0.08834704
"North Sea","Scrippsiella.spp..","SP",0.02960526,33.77778,0.03840919
"North Sea","Scrippsiella.spp..","SP",0.03289474,30.4,0.08396553
"North Sea","Scrippsiella.spp..","SP",0.03618421,27.63636,0.05874887
"North Sea","Scrippsiella.spp..","SP",0.03947368,25.33333,0.07541389
"North Sea","Scrippsiella.spp..","SP",0.04276316,23.38462,0.01697938
"North Sea","Scrippsiella.spp..","SP",0.04605263,21.71429,0.1285745
"North Sea","Scrippsiella.spp..","SP",0.04934211,20.26667,0.08419968
"North Sea","Scrippsiella.spp..","SP",0.05263158,19,0.05269582
"North Sea","Scrippsiella.spp..","SP",0.05592105,17.88235,0.08077176
"North Sea","Scrippsiella.spp..","SP",0.05921053,16.88889,0.0655538
"North Sea","Scrippsiella.spp..","SP",0.0625,16,0.07706931
"North Sea","Scrippsiella.spp..","SP",0.06578947,15.2,0.1316606
"North Sea","Scrippsiella.spp..","SP",0.06907895,14.47619,0.07924831
"North Sea","Scrippsiella.spp..","SP",0.07236842,13.81818,0.2394819
"North Sea","Scrippsiella.spp..","SP",0.07565789,13.21739,0.1228468
"North Sea","Scrippsiella.spp..","SP",0.07894737,12.66667,0.03106005
"North Sea","Scrippsiella.spp..","SP",0.08223684,12.16,0.5116482
"North Sea","Scrippsiella.spp..","SP",0.08552632,11.69231,0.246481
"North Sea","Scrippsiella.spp..","SP",0.08881579,11.25926,0.1036509
"North Sea","Scrippsiella.spp..","SP",0.09210526,10.85714,0.07481272
"North Sea","Scrippsiella.spp..","SP",0.09539474,10.48276,0.2317856
"North Sea","Scrippsiella.spp..","SP",0.09868421,10.13333,0.06346204
"North Sea","Scrippsiella.spp..","SP",0.1019737,9.806452,0.09762319
"North Sea","Scrippsiella.spp..","SP",0.1052632,9.5,0.1338147
"North Sea","Scrippsiella.spp..","SP",0.1085526,9.212121,0.1059499
"North Sea","Scrippsiella.spp..","SP",0.1118421,8.941176,0.07339866
"North Sea","Scrippsiella.spp..","SP",0.1151316,8.685714,0.0652338
"North Sea","Scrippsiella.spp..","SP",0.1184211,8.444444,0.08824158
"North Sea","Scrippsiella.spp..","SP",0.1217105,8.216216,0.1133707
"North Sea","Scrippsiella.spp..","SP",0.125,8,0.1091495
"North Sea","Scrippsiella.spp..","SP",0.1282895,7.794872,0.008529933
"North Sea","Scrippsiella.spp..","SP",0.1315789,7.6,0.09410157
"North Sea","Scrippsiella.spp..","SP",0.1348684,7.414634,0.05493744
"North Sea","Scrippsiella.spp..","SP",0.1381579,7.238095,0.09253885
"North Sea","Scrippsiella.spp..","SP",0.1414474,7.069767,0.08947501
"North Sea","Scrippsiella.spp..","SP",0.1447368,6.909091,0.07461934
"North Sea","Scrippsiella.spp..","SP",0.1480263,6.755556,0.07204985
"North Sea","Scrippsiella.spp..","SP",0.1513158,6.608696,0.09637956
"North Sea","Scrippsiella.spp..","SP",0.1546053,6.468085,0.1306962
"North Sea","Scrippsiella.spp..","SP",0.1578947,6.333333,0.05759344
"North Sea","Scrippsiella.spp..","SP",0.1611842,6.204082,0.1048648
"North Sea","Scrippsiella.spp..","SP",0.1644737,6.08,0.1088407
"North Sea","Scrippsiella.spp..","SP",0.1677632,5.960784,0.1497994
"North Sea","Scrippsiella.spp..","SP",0.1710526,5.846154,0.04396965
"North Sea","Scrippsiella.spp..","SP",0.1743421,5.735849,0.1116677
"North Sea","Scrippsiella.spp..","SP",0.1776316,5.62963,0.07607208
"North Sea","Scrippsiella.spp..","SP",0.1809211,5.527273,0.08001476
"North Sea","Scrippsiella.spp..","SP",0.1842105,5.428571,0.05144659
"North Sea","Scrippsiella.spp..","SP",0.1875,5.333333,0.08215504
"North Sea","Scrippsiella.spp..","SP",0.1907895,5.241379,0.05437541
"North Sea","Scrippsiella.spp..","SP",0.1940789,5.152542,0.07252249
"North Sea","Scrippsiella.spp..","SP",0.1973684,5.066667,0.1813916
"North Sea","Scrippsiella.spp..","SP",0.2006579,4.983607,0.1034896
"North Sea","Scrippsiella.spp..","SP",0.2039474,4.903226,0.0772912
"North Sea","Scrippsiella.spp..","SP",0.2072368,4.825397,0.03252758
"North Sea","Scrippsiella.spp..","SP",0.2105263,4.75,0.1126668
"North Sea","Scrippsiella.spp..","SP",0.2138158,4.676923,0.05388267
"North Sea","Scrippsiella.spp..","SP",0.2171053,4.606061,0.07248645
"North Sea","Scrippsiella.spp..","SP",0.2203947,4.537313,0.01798963
"North Sea","Scrippsiella.spp..","SP",0.2236842,4.470588,0.0658684
"North Sea","Scrippsiella.spp..","SP",0.2269737,4.405797,0.0692601
"North Sea","Scrippsiella.spp..","SP",0.2302632,4.342857,0.1275668
"North Sea","Scrippsiella.spp..","SP",0.2335526,4.28169,0.07412448
"North Sea","Scrippsiella.spp..","SP",0.2368421,4.222222,0.07028461
"North Sea","Scrippsiella.spp..","SP",0.2401316,4.164384,0.0523438
"North Sea","Scrippsiella.spp..","SP",0.2434211,4.108108,0.1212657
"North Sea","Scrippsiella.spp..","SP",0.2467105,4.053333,0.03706478
"North Sea","Scrippsiella.spp..","SP",0.25,4,0.1754229
"North Sea","Scrippsiella.spp..","SP",0.2532895,3.948052,0.2148706
"North Sea","Scrippsiella.spp..","SP",0.2565789,3.897436,0.08247856
"North Sea","Scrippsiella.spp..","SP",0.2598684,3.848101,0.1448457
"North Sea","Scrippsiella.spp..","SP",0.2631579,3.8,0.093852
"North Sea","Scrippsiella.spp..","SP",0.2664474,3.753086,0.1422249
"North Sea","Scrippsiella.spp..","SP",0.2697368,3.707317,0.1180052
"North Sea","Scrippsiella.spp..","SP",0.2730263,3.662651,0.02142238
"North Sea","Scrippsiella.spp..","SP",0.2763158,3.619048,0.1491787
"North Sea","Scrippsiella.spp..","SP",0.2796053,3.576471,0.09611993
"North Sea","Scrippsiella.spp..","SP",0.2828947,3.534884,0.1235921
"North Sea","Scrippsiella.spp..","SP",0.2861842,3.494253,0.04881001
"North Sea","Scrippsiella.spp..","SP",0.2894737,3.454545,0.06290585
"North Sea","Scrippsiella.spp..","SP",0.2927632,3.41573,0.04976088
"North Sea","Scrippsiella.spp..","SP",0.2960526,3.377778,0.03158451
"North Sea","Scrippsiella.spp..","SP",0.2993421,3.340659,0.0529745
"North Sea","Scrippsiella.spp..","SP",0.3026316,3.304348,0.06277195
"North Sea","Scrippsiella.spp..","SP",0.3059211,3.268817,0.01921957
"North Sea","Scrippsiella.spp..","SP",0.3092105,3.234043,0.03047028
"North Sea","Scrippsiella.spp..","SP",0.3125,3.2,0.0777392
"North Sea","Scrippsiella.spp..","SP",0.3157895,3.166667,0.1314651
"North Sea","Scrippsiella.spp..","SP",0.3190789,3.134021,0.1043414
"North Sea","Scrippsiella.spp..","SP",0.3223684,3.102041,0.03172784
"North Sea","Scrippsiella.spp..","SP",0.3256579,3.070707,0.1196069
"North Sea","Scrippsiella.spp..","SP",0.3289474,3.04,0.04913062
"North Sea","Scrippsiella.spp..","SP",0.3322368,3.009901,0.08678713
"North Sea","Scrippsiella.spp..","SP",0.3355263,2.980392,0.2382516
"North Sea","Scrippsiella.spp..","SP",0.3388158,2.951456,0.1568458
"North Sea","Scrippsiella.spp..","SP",0.3421053,2.923077,0.08364936
"North Sea","Scrippsiella.spp..","SP",0.3453947,2.895238,0.06746606
"North Sea","Scrippsiella.spp..","SP",0.3486842,2.867925,0.1009625
"North Sea","Scrippsiella.spp..","SP",0.3519737,2.841121,0.1425427
"North Sea","Scrippsiella.spp..","SP",0.3552632,2.814815,0.05579129
"North Sea","Scrippsiella.spp..","SP",0.3585526,2.788991,0.07120503
"North Sea","Scrippsiella.spp..","SP",0.3618421,2.763636,0.1645735
"North Sea","Scrippsiella.spp..","SP",0.3651316,2.738739,0.0270534
"North Sea","Scrippsiella.spp..","SP",0.3684211,2.714286,0.1603498
"North Sea","Scrippsiella.spp..","SP",0.3717105,2.690265,0.07271507
"North Sea","Scrippsiella.spp..","SP",0.375,2.666667,0.07900213
"North Sea","Scrippsiella.spp..","SP",0.3782895,2.643478,0.08421329
"North Sea","Scrippsiella.spp..","SP",0.3815789,2.62069,0.04355689
"North Sea","Scrippsiella.spp..","SP",0.3848684,2.598291,0.126286
"North Sea","Scrippsiella.spp..","SP",0.3881579,2.576271,0.06250324
"North Sea","Scrippsiella.spp..","SP",0.3914474,2.554622,0.1619016
"North Sea","Scrippsiella.spp..","SP",0.3947368,2.533333,0.1069312
"North Sea","Scrippsiella.spp..","SP",0.3980263,2.512397,0.1068688
"North Sea","Scrippsiella.spp..","SP",0.4013158,2.491803,0.02564555
"North Sea","Scrippsiella.spp..","SP",0.4046053,2.471545,0.1006988
"North Sea","Scrippsiella.spp..","SP",0.4078947,2.451613,0.09519806
"North Sea","Scrippsiella.spp..","SP",0.4111842,2.432,0.1284393
"North Sea","Scrippsiella.spp..","SP",0.4144737,2.412698,0.075165
"North Sea","Scrippsiella.spp..","SP",0.4177632,2.393701,0.168573
"North Sea","Scrippsiella.spp..","SP",0.4210526,2.375,0.239708
"North Sea","Scrippsiella.spp..","SP",0.4243421,2.356589,0.1393169
"North Sea","Scrippsiella.spp..","SP",0.4276316,2.338462,0.08605097
"North Sea","Scrippsiella.spp..","SP",0.4309211,2.320611,0.0333099
"North Sea","Scrippsiella.spp..","SP",0.4342105,2.30303,0.07655622
"North Sea","Scrippsiella.spp..","SP",0.4375,2.285714,0.06657459
"North Sea","Scrippsiella.spp..","SP",0.4407895,2.268657,0.1196295
"North Sea","Scrippsiella.spp..","SP",0.4440789,2.251852,0.0875618
"North Sea","Scrippsiella.spp..","SP",0.4473684,2.235294,0.1053207
"North Sea","Scrippsiella.spp..","SP",0.4506579,2.218978,0.05506395
"North Sea","Scrippsiella.spp..","SP",0.4539474,2.202899,0.0154113
"North Sea","Scrippsiella.spp..","SP",0.4572368,2.18705,0.1337948
"North Sea","Scrippsiella.spp..","SP",0.4605263,2.171429,0.09240474
"North Sea","Scrippsiella.spp..","SP",0.4638158,2.156028,0.1178626
"North Sea","Scrippsiella.spp..","SP",0.4671053,2.140845,0.09136155
"North Sea","Scrippsiella.spp..","SP",0.4703947,2.125874,0.001438818
"North Sea","Scrippsiella.spp..","SP",0.4736842,2.111111,0.09290389
"North Sea","Scrippsiella.spp..","SP",0.4769737,2.096552,0.2125629
"North Sea","Scrippsiella.spp..","SP",0.4802632,2.082192,0.07130779
"North Sea","Scrippsiella.spp..","SP",0.4835526,2.068027,0.05385054
"North Sea","Scrippsiella.spp..","SP",0.4868421,2.054054,0.0963728
"North Sea","Scrippsiella.spp..","SP",0.4901316,2.040268,0.16999
"North Sea","Scrippsiella.spp..","SP",0.4934211,2.026667,0.1214731
"North Sea","Scrippsiella.spp..","SP",0.4967105,2.013245,0.1055922
"North Sea","Scrippsiella.spp..","SP",0.5,2,0.1155882
"North Sea","Tintinnida.Total","SP",0.004424779,226,0.3177099
"North Sea","Tintinnida.Total","SP",0.008849558,113,0.06564457
"North Sea","Tintinnida.Total","SP",0.01327434,75.33333,0.1055764
"North Sea","Tintinnida.Total","SP",0.01769912,56.5,0.08034426
"North Sea","Tintinnida.Total","SP",0.02212389,45.2,0.1771524
"North Sea","Tintinnida.Total","SP",0.02654867,37.66667,0.113566
"North Sea","Tintinnida.Total","SP",0.03097345,32.28571,0.04160361
"North Sea","Tintinnida.Total","SP",0.03539823,28.25,0.05771994
"North Sea","Tintinnida.Total","SP",0.03982301,25.11111,0.04509923
"North Sea","Tintinnida.Total","SP",0.04424779,22.6,0.07203618
"North Sea","Tintinnida.Total","SP",0.04867257,20.54545,0.03030092
"North Sea","Tintinnida.Total","SP",0.05309735,18.83333,0.06972662
"North Sea","Tintinnida.Total","SP",0.05752212,17.38462,0.1546762
"North Sea","Tintinnida.Total","SP",0.0619469,16.14286,0.2416028
"North Sea","Tintinnida.Total","SP",0.06637168,15.06667,0.102175
"North Sea","Tintinnida.Total","SP",0.07079646,14.125,0.1712998
"North Sea","Tintinnida.Total","SP",0.07522124,13.29412,0.03913607
"North Sea","Tintinnida.Total","SP",0.07964602,12.55556,0.04940475
"North Sea","Tintinnida.Total","SP",0.0840708,11.89474,0.1471253
"North Sea","Tintinnida.Total","SP",0.08849558,11.3,0.09104725
"North Sea","Tintinnida.Total","SP",0.09292035,10.7619,0.06554215
"North Sea","Tintinnida.Total","SP",0.09734513,10.27273,0.1521147
"North Sea","Tintinnida.Total","SP",0.1017699,9.826087,0.07342933
"North Sea","Tintinnida.Total","SP",0.1061947,9.416667,0.1554576
"North Sea","Tintinnida.Total","SP",0.1106195,9.04,0.06950474
"North Sea","Tintinnida.Total","SP",0.1150442,8.692308,0.09128431
"North Sea","Tintinnida.Total","SP",0.119469,8.37037,0.09843661
"North Sea","Tintinnida.Total","SP",0.1238938,8.071429,0.1343298
"North Sea","Tintinnida.Total","SP",0.1283186,7.793103,0.05765254
"North Sea","Tintinnida.Total","SP",0.1327434,7.533333,0.06389059
"North Sea","Tintinnida.Total","SP",0.1371681,7.290323,0.03707827
"North Sea","Tintinnida.Total","SP",0.1415929,7.0625,0.2377005
"North Sea","Tintinnida.Total","SP",0.1460177,6.848485,0.1736764
"North Sea","Tintinnida.Total","SP",0.1504425,6.647059,0.2083117
"North Sea","Tintinnida.Total","SP",0.1548673,6.457143,0.1072323
"North Sea","Tintinnida.Total","SP",0.159292,6.277778,0.06410515
"North Sea","Tintinnida.Total","SP",0.1637168,6.108108,0.1045286
"North Sea","Tintinnida.Total","SP",0.1681416,5.947368,0.1698052
"North Sea","Tintinnida.Total","SP",0.1725664,5.794872,0.05741332
"North Sea","Tintinnida.Total","SP",0.1769912,5.65,0.1060404
"North Sea","Tintinnida.Total","SP",0.1814159,5.512195,0.1824819
"North Sea","Tintinnida.Total","SP",0.1858407,5.380952,0.03459274
"North Sea","Tintinnida.Total","SP",0.1902655,5.255814,0.1846112
"North Sea","Tintinnida.Total","SP",0.1946903,5.136364,0.07174188
"North Sea","Tintinnida.Total","SP",0.199115,5.022222,0.04725578
"North Sea","Tintinnida.Total","SP",0.2035398,4.913043,0.1147614
"North Sea","Tintinnida.Total","SP",0.2079646,4.808511,0.01683305
"North Sea","Tintinnida.Total","SP",0.2123894,4.708333,0.03217738
"North Sea","Tintinnida.Total","SP",0.2168142,4.612245,0.1395705
"North Sea","Tintinnida.Total","SP",0.2212389,4.52,0.162645
"North Sea","Tintinnida.Total","SP",0.2256637,4.431373,0.1641555
"North Sea","Tintinnida.Total","SP",0.2300885,4.346154,0.1707628
"North Sea","Tintinnida.Total","SP",0.2345133,4.264151,0.1022841
"North Sea","Tintinnida.Total","SP",0.2389381,4.185185,0.05553298
"North Sea","Tintinnida.Total","SP",0.2433628,4.109091,0.1572974
"North Sea","Tintinnida.Total","SP",0.2477876,4.035714,0.09984211
"North Sea","Tintinnida.Total","SP",0.2522124,3.964912,0.03465202
"North Sea","Tintinnida.Total","SP",0.2566372,3.896552,0.2476319
"North Sea","Tintinnida.Total","SP",0.2610619,3.830508,0.1860426
"North Sea","Tintinnida.Total","SP",0.2654867,3.766667,0.1425789
"North Sea","Tintinnida.Total","SP",0.2699115,3.704918,0.1234879
"North Sea","Tintinnida.Total","SP",0.2743363,3.645161,0.1254266
"North Sea","Tintinnida.Total","SP",0.2787611,3.587302,0.106182
"North Sea","Tintinnida.Total","SP",0.2831858,3.53125,0.05579283
"North Sea","Tintinnida.Total","SP",0.2876106,3.476923,0.1300914
"North Sea","Tintinnida.Total","SP",0.2920354,3.424242,0.03001458
"North Sea","Tintinnida.Total","SP",0.2964602,3.373134,0.01289339
"North Sea","Tintinnida.Total","SP",0.300885,3.323529,0.0979988
"North Sea","Tintinnida.Total","SP",0.3053097,3.275362,0.08651841
"North Sea","Tintinnida.Total","SP",0.3097345,3.228571,0.008101523
"North Sea","Tintinnida.Total","SP",0.3141593,3.183099,0.1456172
"North Sea","Tintinnida.Total","SP",0.3185841,3.138889,0.1101163
"North Sea","Tintinnida.Total","SP",0.3230088,3.09589,0.07192336
"North Sea","Tintinnida.Total","SP",0.3274336,3.054054,0.01225192
"North Sea","Tintinnida.Total","SP",0.3318584,3.013333,0.02797181
"North Sea","Tintinnida.Total","SP",0.3362832,2.973684,0.04078259
"North Sea","Tintinnida.Total","SP",0.340708,2.935065,0.2458562
"North Sea","Tintinnida.Total","SP",0.3451327,2.897436,0.2098502
"North Sea","Tintinnida.Total","SP",0.3495575,2.860759,0.1492127
"North Sea","Tintinnida.Total","SP",0.3539823,2.825,0.09601095
"North Sea","Tintinnida.Total","SP",0.3584071,2.790123,0.1813463
"North Sea","Tintinnida.Total","SP",0.3628319,2.756098,0.1920621
"North Sea","Tintinnida.Total","SP",0.3672566,2.722892,0.1727336
"North Sea","Tintinnida.Total","SP",0.3716814,2.690476,0.2943769
"North Sea","Tintinnida.Total","SP",0.3761062,2.658824,0.07453052
"North Sea","Tintinnida.Total","SP",0.380531,2.627907,0.08484935
"North Sea","Tintinnida.Total","SP",0.3849558,2.597701,0.1021133
"North Sea","Tintinnida.Total","SP",0.3893805,2.568182,0.02772092
"North Sea","Tintinnida.Total","SP",0.3938053,2.539326,0.1748217
"North Sea","Tintinnida.Total","SP",0.3982301,2.511111,0.2592432
"North Sea","Tintinnida.Total","SP",0.4026549,2.483516,0.08915524
"North Sea","Tintinnida.Total","SP",0.4070796,2.456522,0.2027064
"North Sea","Tintinnida.Total","SP",0.4115044,2.430108,0.1031931
"North Sea","Tintinnida.Total","SP",0.4159292,2.404255,0.2323393
"North Sea","Tintinnida.Total","SP",0.420354,2.378947,0.09873732
"North Sea","Tintinnida.Total","SP",0.4247788,2.354167,0.238624
"North Sea","Tintinnida.Total","SP",0.4292035,2.329897,0.1460606
"North Sea","Tintinnida.Total","SP",0.4336283,2.306122,0.09902693
"North Sea","Tintinnida.Total","SP",0.4380531,2.282828,0.07395791
"North Sea","Tintinnida.Total","SP",0.4424779,2.26,0.06929806
"North Sea","Tintinnida.Total","SP",0.4469027,2.237624,0.0961789
"North Sea","Tintinnida.Total","SP",0.4513274,2.215686,0.1550991
"North Sea","Tintinnida.Total","SP",0.4557522,2.194175,0.209734
"North Sea","Tintinnida.Total","SP",0.460177,2.173077,0.0638313
"North Sea","Tintinnida.Total","SP",0.4646018,2.152381,0.1185726
"North Sea","Tintinnida.Total","SP",0.4690265,2.132075,0.1292852
"North Sea","Tintinnida.Total","SP",0.4734513,2.11215,0.04367426
"North Sea","Tintinnida.Total","SP",0.4778761,2.092593,0.1296424
"North Sea","Tintinnida.Total","SP",0.4823009,2.073394,0.05301326
"North Sea","Tintinnida.Total","SP",0.4867257,2.054545,0.1100214
"North Sea","Tintinnida.Total","SP",0.4911504,2.036036,0.178234
"North Sea","Tintinnida.Total","SP",0.4955752,2.017857,0.1294768
"North Sea","Tintinnida.Total","SP",0.5,2,0.06672046
"North Sea","Oithona.spp.","SP",0.001572327,636,0.6265622
"North Sea","Oithona.spp.","SP",0.003144654,318,0.5900425
"North Sea","Oithona.spp.","SP",0.004716981,212,0.2510133
"North Sea","Oithona.spp.","SP",0.006289308,159,0.2631035
"North Sea","Oithona.spp.","SP",0.007861635,127.2,0.1574446
"North Sea","Oithona.spp.","SP",0.009433962,106,0.09758213
"North Sea","Oithona.spp.","SP",0.01100629,90.85714,0.1648402
"North Sea","Oithona.spp.","SP",0.01257862,79.5,0.05138344
"North Sea","Oithona.spp.","SP",0.01415094,70.66667,0.1194862
"North Sea","Oithona.spp.","SP",0.01572327,63.6,0.1567799
"North Sea","Oithona.spp.","SP",0.0172956,57.81818,0.03350566
"North Sea","Oithona.spp.","SP",0.01886792,53,0.06068589
"North Sea","Oithona.spp.","SP",0.02044025,48.92308,0.07024067
"North Sea","Oithona.spp.","SP",0.02201258,45.42857,0.05504733
"North Sea","Oithona.spp.","SP",0.02358491,42.4,0.07452438
"North Sea","Oithona.spp.","SP",0.02515723,39.75,0.04312929
"North Sea","Oithona.spp.","SP",0.02672956,37.41176,0.06934392
"North Sea","Oithona.spp.","SP",0.02830189,35.33333,0.0334564
"North Sea","Oithona.spp.","SP",0.02987421,33.47368,0.08761632
"North Sea","Oithona.spp.","SP",0.03144654,31.8,0.07600738
"North Sea","Oithona.spp.","SP",0.03301887,30.28571,0.04911186
"North Sea","Oithona.spp.","SP",0.03459119,28.90909,0.03536519
"North Sea","Oithona.spp.","SP",0.03616352,27.65217,0.07247141
"North Sea","Oithona.spp.","SP",0.03773585,26.5,0.04955577
"North Sea","Oithona.spp.","SP",0.03930818,25.44,0.02647315
"North Sea","Oithona.spp.","SP",0.0408805,24.46154,0.04717576
"North Sea","Oithona.spp.","SP",0.04245283,23.55556,0.02574181
"North Sea","Oithona.spp.","SP",0.04402516,22.71429,0.05625806
"North Sea","Oithona.spp.","SP",0.04559748,21.93103,0.03058651
"North Sea","Oithona.spp.","SP",0.04716981,21.2,0.03382924
"North Sea","Oithona.spp.","SP",0.04874214,20.51613,0.03137613
"North Sea","Oithona.spp.","SP",0.05031447,19.875,0.0328742
"North Sea","Oithona.spp.","SP",0.05188679,19.27273,0.03416524
"North Sea","Oithona.spp.","SP",0.05345912,18.70588,0.04578839
"North Sea","Oithona.spp.","SP",0.05503145,18.17143,0.01053395
"North Sea","Oithona.spp.","SP",0.05660377,17.66667,0.03720911
"North Sea","Oithona.spp.","SP",0.0581761,17.18919,0.01081416
"North Sea","Oithona.spp.","SP",0.05974843,16.73684,0.020035
"North Sea","Oithona.spp.","SP",0.06132075,16.30769,0.0244694
"North Sea","Oithona.spp.","SP",0.06289308,15.9,0.01694459
"North Sea","Oithona.spp.","SP",0.06446541,15.5122,0.0391727
"North Sea","Oithona.spp.","SP",0.06603774,15.14286,0.03068614
"North Sea","Oithona.spp.","SP",0.06761006,14.7907,0.0104337
"North Sea","Oithona.spp.","SP",0.06918239,14.45455,0.0215973
"North Sea","Oithona.spp.","SP",0.07075472,14.13333,0.01134341
"North Sea","Oithona.spp.","SP",0.07232704,13.82609,0.03006943
"North Sea","Oithona.spp.","SP",0.07389937,13.53191,0.01707866
"North Sea","Oithona.spp.","SP",0.0754717,13.25,0.03484881
"North Sea","Oithona.spp.","SP",0.07704403,12.97959,0.01210085
"North Sea","Oithona.spp.","SP",0.07861635,12.72,0.04311858
"North Sea","Oithona.spp.","SP",0.08018868,12.47059,0.02855649
"North Sea","Oithona.spp.","SP",0.08176101,12.23077,0.02976637
"North Sea","Oithona.spp.","SP",0.08333333,12,0.0300321
"North Sea","Oithona.spp.","SP",0.08490566,11.77778,0.0009286738
"North Sea","Oithona.spp.","SP",0.08647799,11.56364,0.003615641
"North Sea","Oithona.spp.","SP",0.08805031,11.35714,0.008199484
"North Sea","Oithona.spp.","SP",0.08962264,11.15789,0.01422156
"North Sea","Oithona.spp.","SP",0.09119497,10.96552,0.00954445
"North Sea","Oithona.spp.","SP",0.0927673,10.77966,0.00887315
"North Sea","Oithona.spp.","SP",0.09433962,10.6,0.01275623
"North Sea","Oithona.spp.","SP",0.09591195,10.42623,0.0167058
"North Sea","Oithona.spp.","SP",0.09748428,10.25806,0.02559314
"North Sea","Oithona.spp.","SP",0.0990566,10.09524,0.03948628
"North Sea","Oithona.spp.","SP",0.1006289,9.9375,0.01650093
"North Sea","Oithona.spp.","SP",0.1022013,9.784615,0.0268512
"North Sea","Oithona.spp.","SP",0.1037736,9.636364,0.01375219
"North Sea","Oithona.spp.","SP",0.1053459,9.492537,0.01926625
"North Sea","Oithona.spp.","SP",0.1069182,9.352941,0.02028086
"North Sea","Oithona.spp.","SP",0.1084906,9.217391,0.02290794
"North Sea","Oithona.spp.","SP",0.1100629,9.085714,0.02277766
"North Sea","Oithona.spp.","SP",0.1116352,8.957746,0.01008022
"North Sea","Oithona.spp.","SP",0.1132075,8.833333,0.0249451
"North Sea","Oithona.spp.","SP",0.1147799,8.712329,0.02643252
"North Sea","Oithona.spp.","SP",0.1163522,8.594595,0.01113599
"North Sea","Oithona.spp.","SP",0.1179245,8.48,0.00387678
"North Sea","Oithona.spp.","SP",0.1194969,8.368421,0.02368355
"North Sea","Oithona.spp.","SP",0.1210692,8.25974,0.01404361
"North Sea","Oithona.spp.","SP",0.1226415,8.153846,0.01563751
"North Sea","Oithona.spp.","SP",0.1242138,8.050633,0.004111059
"North Sea","Oithona.spp.","SP",0.1257862,7.95,0.0173209
"North Sea","Oithona.spp.","SP",0.1273585,7.851852,0.02182211
"North Sea","Oithona.spp.","SP",0.1289308,7.756098,0.02876697
"North Sea","Oithona.spp.","SP",0.1305031,7.662651,0.005595197
"North Sea","Oithona.spp.","SP",0.1320755,7.571429,0.01820853
"North Sea","Oithona.spp.","SP",0.1336478,7.482353,0.03729785
"North Sea","Oithona.spp.","SP",0.1352201,7.395349,0.02791566
"North Sea","Oithona.spp.","SP",0.1367925,7.310345,0.0356799
"North Sea","Oithona.spp.","SP",0.1383648,7.227273,0.01664453
"North Sea","Oithona.spp.","SP",0.1399371,7.146067,0.02739501
"North Sea","Oithona.spp.","SP",0.1415094,7.066667,0.009319399
"North Sea","Oithona.spp.","SP",0.1430818,6.989011,0.01839966
"North Sea","Oithona.spp.","SP",0.1446541,6.913043,0.0147791
